"trial_id","id","choice","n_draws","correct","decision_rt","ut_confidence","ut_reas_conf","ut_unpleasantness","trial_index","n_tests_all","tests_all","n_tests_att1","tests_att1","n_tests_att2","tests_att2","rule_att1","rule_att2","rule_att1_cert","rule_att2_cert","rule_guess_rt_att1","rule_guess_rt_att2","alt_rule_1","alt_rule_2","alt_rule_3","alt_rule_4","alt_rule_5","alt_rule_6","ius_p_1","ius_p_2","ius_p_3","ius_p_4","ius_p_5","ius_p_6","ius_p_7","ius_i_1","ius_i_2","ius_i_3","ius_i_4","ius_i_5","er_prg_1","er_md_1","er_ac_1","er_d_1","er_bd_1","er_md_2","er_p_1","er_bd_2","er_ac_2","er_d_2","er_prg_2","er_md_3","er_p_2","er_bd_3","er_prg_3","er_p_3","er_d_3","er_md_4","er_ac_3","er_bd_4","er_p_4","er_d_4","er_ac_4","er_prg_4","er_r_1","er_r_2","er_r_3","er_r_4","att_check_response","att_check_other_text","ius_p","ius_i","er_md","er_prg","er_ac","er_p","er_bd","er_d","er_r","er_avoid","er_engage","ius","ind","posterior","max_post","trial_diff","ut_log","ius_group","er_engage_group","er_avoid_group","er_r_group","er_prg_group","ut_conf","ut_conf_reas","ius_c","er_avoid_c","er_engage_c","er_prg_c","er_r_c","trial_ind","ut_score","ut_score_6","ut_score_567","ut_score_56","alt_rules","ut_unpl_any","ut_unpl_vals","p1_eng","p2_dis","p3_r","ius_i_c","ius_p_c","ius_s","ius_i_s","ius_p_s","er_avoid_s","er_engage_s","er_prg_s","er_r_s","ut_conf_scaled","ut_conf_diff","cor_att1","cor_att2"
"b15_y65_r20","63b9ff9f64549294f0abe3c1","GOLDLEAF",18,1,71594.5,63,63,50,38,9,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[1,3,5],""theory"":""Because it has clarity"",""result"":""yes""},{""numbers"":[7,9,11],""theory"":""Because it skips a number like the other 2 tested sets"",""result"":""yes""},{""numbers"":[3,5,8],""theory"":""Because it isn't the same sequence as the other tested sets"",""result"":""yes""},{""numbers"":[1,2,3],""theory"":""It isn't the same as the others"",""result"":""yes""},{""numbers"":[3,2,1],""theory"":""Because the numbers are backwards"",""result"":""no""},{""numbers"":[8,9,50],""theory"":""My theory is that the rule is any 3 ascending in value numbers"",""result"":""yes""},{""numbers"":[9,8,50],""theory"":""Checking my theory"",""result"":""no""},{""numbers"":[9,8,1000],""theory"":""Checking my theory"",""result"":""no""},{""numbers"":[8,9,1000],""theory"":""Checking my theory"",""result"":""yes""}]",7,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[1,3,5],""theory"":""Because it has clarity"",""result"":""yes""},{""numbers"":[7,9,11],""theory"":""Because it skips a number like the other 2 tested sets"",""result"":""yes""},{""numbers"":[3,5,8],""theory"":""Because it isn't the same sequence as the other tested sets"",""result"":""yes""},{""numbers"":[1,2,3],""theory"":""It isn't the same as the others"",""result"":""yes""},{""numbers"":[3,2,1],""theory"":""Because the numbers are backwards"",""result"":""no""},{""numbers"":[8,9,50],""theory"":""My theory is that the rule is any 3 ascending in value numbers"",""result"":""yes""},{""numbers"":[9,8,50],""theory"":""Checking my theory"",""result"":""no""}]",2,"[{""numbers"":[9,8,1000],""theory"":""Checking my theory"",""result"":""no""},{""numbers"":[8,9,1000],""theory"":""Checking my theory"",""result"":""yes""}]","3 numbers that increase in value from left to right","Any 3 numbers that go up in value from left to right.",100,100,352471.29999998,63002.099999994,"sequential odd numbers","sequential even numbers","any seqential numbers","sequential numbers under 5","sequential numbers over 5","any 3 numbers over 5",3,3,2,2,2,3,2,1,1,1,1,1,1,1,2,0,0,0,2,0,2,0,1,0,3,0,1,2,0,1,2,0,3,0,1,1,0,1,0,0,"other","I have read this",0.607142857142857,0.25,0.166666666666667,0.333333333333333,0.583333333333333,0.833333333333333,0,0,0.0833333333333333,0.0833333333333333,0.708333333333333,0.458333333333333,84,0.999991956969303,0.999992,0.230769230769231,3.49305789699269e-06,"low","low","low","low","low",0.815,0.815,-0.0675000000000001,-0.228541666666667,-0.0193749999999999,-0.349166666666667,-0.428333333333333,"4",0.0470635599971569,0.0849335749367161,0.109791742622415,0.0619584472195297,6,1,50,-0.891559517002368,-1.44003166873193,-1.77734478463402,-0.133,-0.0207142857142858,-0.354714300680999,-0.514173922318825,-0.11447184261762,-1.34984051850787,-0.0914453933173976,-1.50709469518352,-1.84444583025475,0.63,0,1,1
"b70_y10_r20","63b9ff9f64549294f0abe3c1","WAKESOIL",19,1,68777.099999994,61,61,50,41,9,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[1,3,5],""theory"":""Because it has clarity"",""result"":""yes""},{""numbers"":[7,9,11],""theory"":""Because it skips a number like the other 2 tested sets"",""result"":""yes""},{""numbers"":[3,5,8],""theory"":""Because it isn't the same sequence as the other tested sets"",""result"":""yes""},{""numbers"":[1,2,3],""theory"":""It isn't the same as the others"",""result"":""yes""},{""numbers"":[3,2,1],""theory"":""Because the numbers are backwards"",""result"":""no""},{""numbers"":[8,9,50],""theory"":""My theory is that the rule is any 3 ascending in value numbers"",""result"":""yes""},{""numbers"":[9,8,50],""theory"":""Checking my theory"",""result"":""no""},{""numbers"":[9,8,1000],""theory"":""Checking my theory"",""result"":""no""},{""numbers"":[8,9,1000],""theory"":""Checking my theory"",""result"":""yes""}]",7,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[1,3,5],""theory"":""Because it has clarity"",""result"":""yes""},{""numbers"":[7,9,11],""theory"":""Because it skips a number like the other 2 tested sets"",""result"":""yes""},{""numbers"":[3,5,8],""theory"":""Because it isn't the same sequence as the other tested sets"",""result"":""yes""},{""numbers"":[1,2,3],""theory"":""It isn't the same as the others"",""result"":""yes""},{""numbers"":[3,2,1],""theory"":""Because the numbers are backwards"",""result"":""no""},{""numbers"":[8,9,50],""theory"":""My theory is that the rule is any 3 ascending in value numbers"",""result"":""yes""},{""numbers"":[9,8,50],""theory"":""Checking my theory"",""result"":""no""}]",2,"[{""numbers"":[9,8,1000],""theory"":""Checking my theory"",""result"":""no""},{""numbers"":[8,9,1000],""theory"":""Checking my theory"",""result"":""yes""}]","3 numbers that increase in value from left to right","Any 3 numbers that go up in value from left to right.",100,100,352471.29999998,63002.099999994,"sequential odd numbers","sequential even numbers","any seqential numbers","sequential numbers under 5","sequential numbers over 5","any 3 numbers over 5",3,3,2,2,2,3,2,1,1,1,1,1,1,1,2,0,0,0,2,0,2,0,1,0,3,0,1,2,0,1,2,0,3,0,1,1,0,1,0,0,"other","I have read this",0.607142857142857,0.25,0.166666666666667,0.333333333333333,0.583333333333333,0.833333333333333,0,0,0.0833333333333333,0.0833333333333333,0.708333333333333,0.458333333333333,84,0.999999975219068,1,0.142857142857143,1.07622220010422e-08,"low","low","low","low","low",0.805,0.805,-0.0675000000000001,-0.228541666666667,-0.0193749999999999,-0.349166666666667,-0.428333333333333,"5",0.0470635599971569,0.0849335749367161,0.109791742622415,0.0619584472195297,6,1,50,-0.891559517002368,-1.44003166873193,-1.77734478463402,-0.133,-0.0207142857142858,-0.354714300680999,-0.514173922318825,-0.11447184261762,-1.34984051850787,-0.0914453933173976,-1.50709469518352,-1.84444583025475,0.61,0,1,1
"b75_y05_r20","63b9ff9f64549294f0abe3c1","SHADESEED",20,1,57704.399999976,88,88,50,44,9,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[1,3,5],""theory"":""Because it has clarity"",""result"":""yes""},{""numbers"":[7,9,11],""theory"":""Because it skips a number like the other 2 tested sets"",""result"":""yes""},{""numbers"":[3,5,8],""theory"":""Because it isn't the same sequence as the other tested sets"",""result"":""yes""},{""numbers"":[1,2,3],""theory"":""It isn't the same as the others"",""result"":""yes""},{""numbers"":[3,2,1],""theory"":""Because the numbers are backwards"",""result"":""no""},{""numbers"":[8,9,50],""theory"":""My theory is that the rule is any 3 ascending in value numbers"",""result"":""yes""},{""numbers"":[9,8,50],""theory"":""Checking my theory"",""result"":""no""},{""numbers"":[9,8,1000],""theory"":""Checking my theory"",""result"":""no""},{""numbers"":[8,9,1000],""theory"":""Checking my theory"",""result"":""yes""}]",7,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[1,3,5],""theory"":""Because it has clarity"",""result"":""yes""},{""numbers"":[7,9,11],""theory"":""Because it skips a number like the other 2 tested sets"",""result"":""yes""},{""numbers"":[3,5,8],""theory"":""Because it isn't the same sequence as the other tested sets"",""result"":""yes""},{""numbers"":[1,2,3],""theory"":""It isn't the same as the others"",""result"":""yes""},{""numbers"":[3,2,1],""theory"":""Because the numbers are backwards"",""result"":""no""},{""numbers"":[8,9,50],""theory"":""My theory is that the rule is any 3 ascending in value numbers"",""result"":""yes""},{""numbers"":[9,8,50],""theory"":""Checking my theory"",""result"":""no""}]",2,"[{""numbers"":[9,8,1000],""theory"":""Checking my theory"",""result"":""no""},{""numbers"":[8,9,1000],""theory"":""Checking my theory"",""result"":""yes""}]","3 numbers that increase in value from left to right","Any 3 numbers that go up in value from left to right.",100,100,352471.29999998,63002.099999994,"sequential odd numbers","sequential even numbers","any seqential numbers","sequential numbers under 5","sequential numbers over 5","any 3 numbers over 5",3,3,2,2,2,3,2,1,1,1,1,1,1,1,2,0,0,0,2,0,2,0,1,0,3,0,1,2,0,1,2,0,3,0,1,1,0,1,0,0,"other","I have read this",0.607142857142857,0.25,0.166666666666667,0.333333333333333,0.583333333333333,0.833333333333333,0,0,0.0833333333333333,0.0833333333333333,0.708333333333333,0.458333333333333,84,0.999999999999992,1,0.0666666666666667,3.32692975960885e-15,"low","low","low","low","low",0.94,0.94,-0.0675000000000001,-0.228541666666667,-0.0193749999999999,-0.349166666666667,-0.428333333333333,"6",0.0470635599971569,0.0849335749367161,0.109791742622415,0.0619584472195297,6,1,50,-0.891559517002368,-1.44003166873193,-1.77734478463402,-0.133,-0.0207142857142858,-0.354714300680999,-0.514173922318825,-0.11447184261762,-1.34984051850787,-0.0914453933173976,-1.50709469518352,-1.84444583025475,0.88,0,1,1
"b20_y60_r20","63b9ff9f64549294f0abe3c1","TALLGRAIN",20,1,61707.800000012,70,70,50,47,9,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[1,3,5],""theory"":""Because it has clarity"",""result"":""yes""},{""numbers"":[7,9,11],""theory"":""Because it skips a number like the other 2 tested sets"",""result"":""yes""},{""numbers"":[3,5,8],""theory"":""Because it isn't the same sequence as the other tested sets"",""result"":""yes""},{""numbers"":[1,2,3],""theory"":""It isn't the same as the others"",""result"":""yes""},{""numbers"":[3,2,1],""theory"":""Because the numbers are backwards"",""result"":""no""},{""numbers"":[8,9,50],""theory"":""My theory is that the rule is any 3 ascending in value numbers"",""result"":""yes""},{""numbers"":[9,8,50],""theory"":""Checking my theory"",""result"":""no""},{""numbers"":[9,8,1000],""theory"":""Checking my theory"",""result"":""no""},{""numbers"":[8,9,1000],""theory"":""Checking my theory"",""result"":""yes""}]",7,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[1,3,5],""theory"":""Because it has clarity"",""result"":""yes""},{""numbers"":[7,9,11],""theory"":""Because it skips a number like the other 2 tested sets"",""result"":""yes""},{""numbers"":[3,5,8],""theory"":""Because it isn't the same sequence as the other tested sets"",""result"":""yes""},{""numbers"":[1,2,3],""theory"":""It isn't the same as the others"",""result"":""yes""},{""numbers"":[3,2,1],""theory"":""Because the numbers are backwards"",""result"":""no""},{""numbers"":[8,9,50],""theory"":""My theory is that the rule is any 3 ascending in value numbers"",""result"":""yes""},{""numbers"":[9,8,50],""theory"":""Checking my theory"",""result"":""no""}]",2,"[{""numbers"":[9,8,1000],""theory"":""Checking my theory"",""result"":""no""},{""numbers"":[8,9,1000],""theory"":""Checking my theory"",""result"":""yes""}]","3 numbers that increase in value from left to right","Any 3 numbers that go up in value from left to right.",100,100,352471.29999998,63002.099999994,"sequential odd numbers","sequential even numbers","any seqential numbers","sequential numbers under 5","sequential numbers over 5","any 3 numbers over 5",3,3,2,2,2,3,2,1,1,1,1,1,1,1,2,0,0,0,2,0,2,0,1,0,3,0,1,2,0,1,2,0,3,0,1,1,0,1,0,0,"other","I have read this",0.607142857142857,0.25,0.166666666666667,0.333333333333333,0.583333333333333,0.833333333333333,0,0,0.0833333333333333,0.0833333333333333,0.708333333333333,0.458333333333333,84,0.999847607436757,0.9998476,0.333333333333333,6.61882927294032e-05,"low","low","low","low","low",0.85,0.85,-0.0675000000000001,-0.228541666666667,-0.0193749999999999,-0.349166666666667,-0.428333333333333,"7",0.0470635599971569,0.0849335749367161,0.109791742622415,0.0619584472195297,6,1,50,-0.891559517002368,-1.44003166873193,-1.77734478463402,-0.133,-0.0207142857142858,-0.354714300680999,-0.514173922318825,-0.11447184261762,-1.34984051850787,-0.0914453933173976,-1.50709469518352,-1.84444583025475,0.7,0,1,1
"b15_y65_r20","63c047ef36e1348b19bb8010","GOLDLEAF",16,1,67231,84,86,23,23,3,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[8,10,12],""theory"":""continuing the initial pattern"",""result"":""yes""},{""numbers"":[20,22,24],""theory"":""continuing the set but with a jump to higher numbers"",""result"":""yes""},{""numbers"":[11,13,15],""theory"":""trying odd numbers that at 2 apart"",""result"":""yes""}]",2,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[8,10,12],""theory"":""continuing the initial pattern"",""result"":""yes""},{""numbers"":[20,22,24],""theory"":""continuing the set but with a jump to higher numbers"",""result"":""yes""}]",1,"[{""numbers"":[11,13,15],""theory"":""trying odd numbers that at 2 apart"",""result"":""yes""}]","even numbers that are two digits apart","Numbers that are 2 digits apart",97,100,76693.5,28561.899999976,"even numbers","numbers 2 digits apart",NA,NA,NA,NA,3,4,4,3,4,4,4,3,3,3,3,3,2,1,1,0,1,1,1,1,1,0,2,3,1,2,2,1,0,2,1,1,1,0,1,2,2,2,1,2,"other","I have read this",0.928571428571429,0.75,0.583333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.416666666666667,0,0.583333333333333,0.5,0.333333333333333,0.854166666666667,85,0.99996514780137,0.999992,0.230769230769231,1.51363813169553e-05,"high","low","high","high","low",0.92,0.93,0.328333333333333,0.188125,-0.394375,-0.0158333333333334,0.0716666666666667,"1",0.0471408248469167,0.0849335749367161,0.109791742622415,0.0619584472195297,2,1,23,-1.17000713639459,1.47967848775374,0.224177830069635,0.367,0.300714285714286,1.72540042553474,1.4188107480527,1.66181537041441,1.11112669846181,-1.86135623171865,-0.0683408095667948,0.308603777046515,0.84,0.01,0,0
"b75_y05_r20","63c047ef36e1348b19bb8010","SHADESEED",15,1,61725.900000036,95,100,4,26,3,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[8,10,12],""theory"":""continuing the initial pattern"",""result"":""yes""},{""numbers"":[20,22,24],""theory"":""continuing the set but with a jump to higher numbers"",""result"":""yes""},{""numbers"":[11,13,15],""theory"":""trying odd numbers that at 2 apart"",""result"":""yes""}]",2,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[8,10,12],""theory"":""continuing the initial pattern"",""result"":""yes""},{""numbers"":[20,22,24],""theory"":""continuing the set but with a jump to higher numbers"",""result"":""yes""}]",1,"[{""numbers"":[11,13,15],""theory"":""trying odd numbers that at 2 apart"",""result"":""yes""}]","even numbers that are two digits apart","Numbers that are 2 digits apart",97,100,76693.5,28561.899999976,"even numbers","numbers 2 digits apart",NA,NA,NA,NA,3,4,4,3,4,4,4,3,3,3,3,3,2,1,1,0,1,1,1,1,1,0,2,3,1,2,2,1,0,2,1,1,1,0,1,2,2,2,1,2,"other","I have read this",0.928571428571429,0.75,0.583333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.416666666666667,0,0.583333333333333,0.5,0.333333333333333,0.854166666666667,85,0.999999994147234,1,0.0666666666666667,2.54182410307678e-09,"high","low","high","high","low",0.975,1,0.328333333333333,0.188125,-0.394375,-0.0158333333333334,0.0716666666666667,"2",0.0471408248469167,0.0849335749367161,0.109791742622415,0.0619584472195297,2,1,4,-1.17000713639459,1.47967848775374,0.224177830069635,0.367,0.300714285714286,1.72540042553474,1.4188107480527,1.66181537041441,1.11112669846181,-1.86135623171865,-0.0683408095667948,0.308603777046515,0.95,0.025,0,0
"b70_y10_r20","63c047ef36e1348b19bb8010","WAKESOIL",15,1,55511.5,90,100,3,29,3,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[8,10,12],""theory"":""continuing the initial pattern"",""result"":""yes""},{""numbers"":[20,22,24],""theory"":""continuing the set but with a jump to higher numbers"",""result"":""yes""},{""numbers"":[11,13,15],""theory"":""trying odd numbers that at 2 apart"",""result"":""yes""}]",2,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[8,10,12],""theory"":""continuing the initial pattern"",""result"":""yes""},{""numbers"":[20,22,24],""theory"":""continuing the set but with a jump to higher numbers"",""result"":""yes""}]",1,"[{""numbers"":[11,13,15],""theory"":""trying odd numbers that at 2 apart"",""result"":""yes""}]","even numbers that are two digits apart","Numbers that are 2 digits apart",97,100,76693.5,28561.899999976,"even numbers","numbers 2 digits apart",NA,NA,NA,NA,3,4,4,3,4,4,4,3,3,3,3,3,2,1,1,0,1,1,1,1,1,0,2,3,1,2,2,1,0,2,1,1,1,0,1,2,2,2,1,2,"other","I have read this",0.928571428571429,0.75,0.583333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.416666666666667,0,0.583333333333333,0.5,0.333333333333333,0.854166666666667,85,0.999999826533504,1,0.142857142857143,7.5335548325318e-08,"high","low","high","high","low",0.95,1,0.328333333333333,0.188125,-0.394375,-0.0158333333333334,0.0716666666666667,"3",0.0471408248469167,0.0849335749367161,0.109791742622415,0.0619584472195297,2,1,3,-1.17000713639459,1.47967848775374,0.224177830069635,0.367,0.300714285714286,1.72540042553474,1.4188107480527,1.66181537041441,1.11112669846181,-1.86135623171865,-0.0683408095667948,0.308603777046515,0.9,0.05,0,0
"b20_y60_r20","63c047ef36e1348b19bb8010","TALLGRAIN",15,1,55664.399999976,85,90,28,32,3,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[8,10,12],""theory"":""continuing the initial pattern"",""result"":""yes""},{""numbers"":[20,22,24],""theory"":""continuing the set but with a jump to higher numbers"",""result"":""yes""},{""numbers"":[11,13,15],""theory"":""trying odd numbers that at 2 apart"",""result"":""yes""}]",2,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[8,10,12],""theory"":""continuing the initial pattern"",""result"":""yes""},{""numbers"":[20,22,24],""theory"":""continuing the set but with a jump to higher numbers"",""result"":""yes""}]",1,"[{""numbers"":[11,13,15],""theory"":""trying odd numbers that at 2 apart"",""result"":""yes""}]","even numbers that are two digits apart","Numbers that are 2 digits apart",97,100,76693.5,28561.899999976,"even numbers","numbers 2 digits apart",NA,NA,NA,NA,3,4,4,3,4,4,4,3,3,3,3,3,2,1,1,0,1,1,1,1,1,0,2,3,1,2,2,1,0,2,1,1,1,0,1,2,2,2,1,2,"other","I have read this",0.928571428571429,0.75,0.583333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.416666666666667,0,0.583333333333333,0.5,0.333333333333333,0.854166666666667,85,0.998630136986301,0.9998476,0.333333333333333,0.000595331802481299,"high","low","high","high","low",0.925,0.95,0.328333333333333,0.188125,-0.394375,-0.0158333333333334,0.0716666666666667,"4",0.0471408248469167,0.0849335749367161,0.109791742622415,0.0619584472195297,2,1,28,-1.17000713639459,1.47967848775374,0.224177830069635,0.367,0.300714285714286,1.72540042553474,1.4188107480527,1.66181537041441,1.11112669846181,-1.86135623171865,-0.0683408095667948,0.308603777046515,0.85,0.0249999999999999,0,0
"b25_y55_r20","63c047ef36e1348b19bb8010","STRONGLEAF",20,1,85656.5,65,71,60,35,3,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[8,10,12],""theory"":""continuing the initial pattern"",""result"":""yes""},{""numbers"":[20,22,24],""theory"":""continuing the set but with a jump to higher numbers"",""result"":""yes""},{""numbers"":[11,13,15],""theory"":""trying odd numbers that at 2 apart"",""result"":""yes""}]",2,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[8,10,12],""theory"":""continuing the initial pattern"",""result"":""yes""},{""numbers"":[20,22,24],""theory"":""continuing the set but with a jump to higher numbers"",""result"":""yes""}]",1,"[{""numbers"":[11,13,15],""theory"":""trying odd numbers that at 2 apart"",""result"":""yes""}]","even numbers that are two digits apart","Numbers that are 2 digits apart",97,100,76693.5,28561.899999976,"even numbers","numbers 2 digits apart",NA,NA,NA,NA,3,4,4,3,4,4,4,3,3,3,3,3,2,1,1,0,1,1,1,1,1,0,2,3,1,2,2,1,0,2,1,1,1,0,1,2,2,2,1,2,"other","I have read this",0.928571428571429,0.75,0.583333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.416666666666667,0,0.583333333333333,0.5,0.333333333333333,0.854166666666667,85,0.914148351648352,0.9141484,0.454545454545455,0.0389833195023433,"high","low","high","high","low",0.825,0.855,0.328333333333333,0.188125,-0.394375,-0.0158333333333334,0.0716666666666667,"5",0.0471408248469167,0.0849335749367161,0.109791742622415,0.0619584472195297,2,1,60,-1.17000713639459,1.47967848775374,0.224177830069635,0.367,0.300714285714286,1.72540042553474,1.4188107480527,1.66181537041441,1.11112669846181,-1.86135623171865,-0.0683408095667948,0.308603777046515,0.65,0.03,0,0
"b35_y45_r20","63c047ef36e1348b19bb8010","MAIZELEAF",20,1,83104.600000024,60,65,78,38,3,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[8,10,12],""theory"":""continuing the initial pattern"",""result"":""yes""},{""numbers"":[20,22,24],""theory"":""continuing the set but with a jump to higher numbers"",""result"":""yes""},{""numbers"":[11,13,15],""theory"":""trying odd numbers that at 2 apart"",""result"":""yes""}]",2,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[8,10,12],""theory"":""continuing the initial pattern"",""result"":""yes""},{""numbers"":[20,22,24],""theory"":""continuing the set but with a jump to higher numbers"",""result"":""yes""}]",1,"[{""numbers"":[11,13,15],""theory"":""trying odd numbers that at 2 apart"",""result"":""yes""}]","even numbers that are two digits apart","Numbers that are 2 digits apart",97,100,76693.5,28561.899999976,"even numbers","numbers 2 digits apart",NA,NA,NA,NA,3,4,4,3,4,4,4,3,3,3,3,3,2,1,1,0,1,1,1,1,1,0,2,3,1,2,2,1,0,2,1,1,1,0,1,2,2,2,1,2,"other","I have read this",0.928571428571429,0.75,0.583333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.416666666666667,0,0.583333333333333,0.5,0.333333333333333,0.854166666666667,85,0.623076923076923,0.6230769,0.777777777777778,0.205458333428187,"high","low","high","high","low",0.8,0.825,0.328333333333333,0.188125,-0.394375,-0.0158333333333334,0.0716666666666667,"6",0.0471408248469167,0.0849335749367161,0.109791742622415,0.0619584472195297,2,1,78,-1.17000713639459,1.47967848775374,0.224177830069635,0.367,0.300714285714286,1.72540042553474,1.4188107480527,1.66181537041441,1.11112669846181,-1.86135623171865,-0.0683408095667948,0.308603777046515,0.6,0.0249999999999999,0,0
"b50_y30_r20","63c047ef36e1348b19bb8010","HARVESTWELL",20,1,83440.600000024,66,75,67,41,3,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[8,10,12],""theory"":""continuing the initial pattern"",""result"":""yes""},{""numbers"":[20,22,24],""theory"":""continuing the set but with a jump to higher numbers"",""result"":""yes""},{""numbers"":[11,13,15],""theory"":""trying odd numbers that at 2 apart"",""result"":""yes""}]",2,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[8,10,12],""theory"":""continuing the initial pattern"",""result"":""yes""},{""numbers"":[20,22,24],""theory"":""continuing the set but with a jump to higher numbers"",""result"":""yes""}]",1,"[{""numbers"":[11,13,15],""theory"":""trying odd numbers that at 2 apart"",""result"":""yes""}]","even numbers that are two digits apart","Numbers that are 2 digits apart",97,100,76693.5,28561.899999976,"even numbers","numbers 2 digits apart",NA,NA,NA,NA,3,4,4,3,4,4,4,3,3,3,3,3,2,1,1,0,1,1,1,1,1,0,2,3,1,2,2,1,0,2,1,1,1,0,1,2,2,2,1,2,"other","I have read this",0.928571428571429,0.75,0.583333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.416666666666667,0,0.583333333333333,0.5,0.333333333333333,0.854166666666667,85,0.822368421052632,0.8223684,0.6,0.0849335749367161,"high","low","high","high","low",0.83,0.875,0.328333333333333,0.188125,-0.394375,-0.0158333333333334,0.0716666666666667,"7",0.0471408248469167,0.0849335749367161,0.109791742622415,0.0619584472195297,2,1,67,-1.17000713639459,1.47967848775374,0.224177830069635,0.367,0.300714285714286,1.72540042553474,1.4188107480527,1.66181537041441,1.11112669846181,-1.86135623171865,-0.0683408095667948,0.308603777046515,0.66,0.045,0,0
"b20_y60_r20","63d569384ae2cf6d4dce7c32","TALLGRAIN",7,1,29109,76,61,20,28,8,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[2,2,2],""theory"":""2 is the magic number"",""result"":""no""},{""numbers"":[4,4,4],""theory"":""4 is the magic number"",""result"":""no""},{""numbers"":[6,6,6],""theory"":""6 is the magic number"",""result"":""no""},{""numbers"":[8,6,12],""theory"":""even numbers"",""result"":""no""},{""numbers"":[1,2,3],""theory"":""increasing numbers"",""result"":""yes""},{""numbers"":[1,3,2],""theory"":""increasing numbers"",""result"":""no""},{""numbers"":[1,4,7],""theory"":""increasing numbers"",""result"":""yes""},{""numbers"":[1,7,4],""theory"":""increasing numbers"",""result"":""no""}]",8,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[2,2,2],""theory"":""2 is the magic number"",""result"":""no""},{""numbers"":[4,4,4],""theory"":""4 is the magic number"",""result"":""no""},{""numbers"":[6,6,6],""theory"":""6 is the magic number"",""result"":""no""},{""numbers"":[8,6,12],""theory"":""even numbers"",""result"":""no""},{""numbers"":[1,2,3],""theory"":""increasing numbers"",""result"":""yes""},{""numbers"":[1,3,2],""theory"":""increasing numbers"",""result"":""no""},{""numbers"":[1,4,7],""theory"":""increasing numbers"",""result"":""yes""},{""numbers"":[1,7,4],""theory"":""increasing numbers"",""result"":""no""}]",0,"[]","Increasing numbers","Increasing numbers.",78,78,127082.70000005,3219.3999999762,"even numbers","increasing numbers","add 2 to the numbers","2 as one of the numbers","4 as one of the numbers","6 as one of the numbers",0,3,3,3,1,0,4,0,0,0,0,0,3,1,3,0,0,0,3,1,2,0,3,0,3,1,3,3,0,1,2,1,3,0,3,3,3,2,3,2,"other","I have read this",0.5,0,0.166666666666667,1,0.833333333333333,1,0.25,0,0.833333333333333,0.208333333333333,0.916666666666667,0.291666666666667,86,0.9,0.9998476,0.333333333333333,0.0457574905606751,"low","high","low","high","high",0.88,0.805,-0.234166666666667,-0.103541666666667,0.188958333333333,0.3175,0.321666666666667,"1",0.0875369020986409,0.204119982655925,0.178521647113504,0.142843734061956,6,1,20,1.08753455847357,-0.523368721925912,0.858058474415834,-0.383,-0.127857142857143,-1.23055208014026,-1.48066625750459,-0.706567580294964,-0.611550353416964,0.891838405794408,1.37041307604993,1.38512858069715,0.76,-0.075,1,1
